date,name,PM10,PM2.5,O3,NO2,CO,SO2
2023-05-28,중구,6,4,0.0152,0.0155,0.32,0.0023
2023-05-28,중랑구,10,4,0.0161,0.0144,0.29,0.0019
2023-05-27,평균,29,15,0.0224,0.0198,0.44,0.0026
2023-05-27,강남구,31,16,0.0225,0.0243,0.4,0.003
2023-05-27,강동구,32,18,0.0201,0.0186,0.36,0.0024
2023-05-27,강북구,28,14,0.0267,0.0127,0.38,0.0021
2023-05-27,강서구,32,14,0.02,0.0204,0.51,0.0025
2023-05-27,관악구,32,16,0.0172,0.024,0.49,0.003
2023-05-27,광진구,29,16,0.0274,0.0184,,0.0024
2023-05-27,구로구,31,16,0.0195,0.0211,0.38,0.0025
2023-05-27,금천구,34,15,0.0177,0.017,0.41,0.0029
2023-05-27,노원구,28,16,0.0253,0.0169,0.41,0.0024
2023-05-27,도봉구,23,14,0.021,0.0136,0.6,0.003
2023-05-27,동대문구,31,15,0.0227,0.0196,0.42,0.003
2023-05-27,동작구,28,15,0.0229,0.0185,0.36,0.0024
2023-05-27,마포구,27,16,0.0215,0.0206,0.44,0.0029
2023-05-27,서대문구,21,11,0.0294,0.0146,0.53,0.0023
2023-05-27,서초구,26,15,0.0216,0.023,0.42,0.0026
2023-05-27,성동구,30,17,0.0251,0.0189,0.36,0.0026
2023-05-27,성북구,36,18,0.0235,0.0233,0.49,0.0023
2023-05-27,송파구,31,16,0.0211,0.0226,0.42,0.0024
2023-05-27,양천구,30,16,0.0184,0.0228,0.46,0.0028
2023-05-27,영등포구,31,15,0.0179,0.0262,0.45,0.0026
2023-05-27,용산구,30,18,0.0192,0.0236,0.47,0.003
2023-05-27,은평구,29,16,0.0279,0.0139,0.56,0.002
2023-05-27,종로구,26,12,0.0245,0.0184,0.42,0.0027
2023-05-27,중구,23,14,0.0213,0.0243,0.42,0.0027
2023-05-27,중랑구,27,16,0.0259,0.018,0.34,0.0022
2023-05-26,평균,30,13,0.053,0.0147,0.34,0.0029
2023-05-26,강남구,32,15,0.0561,0.0176,0.32,0.0034
2023-05-26,강동구,30,13,0.0461,0.0161,0.3,0.0026
2023-05-26,강북구,32,14,0.059,0.0102,0.32,0.0024
2023-05-26,강서구,35,12,0.0587,0.013,0.39,0.0027
2023-05-26,관악구,37,16,0.0552,0.018,0.4,0.0032
2023-05-26,광진구,25,9,0.0428,0.0152,,0.0025
2023-05-26,구로구,24,8,0.0428,0.0116,0.3,0.0025
2023-05-26,금천구,30,14,0.0487,0.0147,0.35,0.0032
2023-05-26,노원구,31,14,0.0575,0.0132,0.33,0.0028
2023-05-26,도봉구,30,13,0.0555,0.0104,0.49,0.0032
2023-05-26,동대문구,32,13,0.0584,0.0133,0.33,0.0033
2023-05-26,동작구,31,13,0.0565,0.0145,0.28,0.0027
2023-05-26,마포구,31,14,0.062,0.0153,0.34,0.0039
2023-05-26,서대문구,28,11,0.0577,0.0133,0.36,0.0027
2023-05-26,서초구,32,12,0.0526,0.0157,0.31,0.0031
2023-05-26,성동구,31,14,0.057,0.0159,0.29,0.003
2023-05-26,성북구,34,14,0.0541,0.0153,0.37,0.0026
2023-05-26,송파구,28,11,0.0466,0.0166,0.32,0.0024
2023-05-26,양천구,33,15,0.0534,0.016,0.36,0.0034
2023-05-26,영등포구,30,12,0.053,0.0193,0.35,0.0031
2023-05-26,용산구,25,13,0.0469,0.015,0.33,0.0029
2023-05-26,은평구,31,13,0.0574,0.0119,0.41,0.0024
2023-05-26,종로구,23,7,0.0506,0.0134,0.34,0.0029
2023-05-26,중구,22,9,0.0434,0.0171,0.32,0.0026
2023-05-26,중랑구,30,14,0.054,0.0157,0.29,0.0025
2023-05-25,평균,33,13,0.0529,0.0153,0.34,0.0031
2023-05-25,강남구,33,14,0.0553,0.017,0.32,0.0035
2023-05-25,강동구,34,14,0.047,0.014,0.31,0.0028
2023-05-25,강북구,34,14,0.0585,0.0104,0.33,0.0025
2023-05-25,강서구,34,11,0.0567,0.0145,0.35,0.0031
2023-05-25,관악구,35,14,0.0543,0.017,0.36,0.0034
2023-05-25,광진구,35,13,0.0514,0.0158,,0.0031
2023-05-25,구로구,31,10,0.0455,0.0121,0.29,0.0027
2023-05-25,금천구,29,14,0.0477,0.0139,0.33,0.0034
2023-05-25,노원구,33,15,0.0503,0.0159,0.35,0.003
2023-05-25,도봉구,31,13,0.0557,0.0118,0.41,0.0032
2023-05-25,동대문구,34,14,0.055,0.0148,0.35,0.0036
2023-05-25,동작구,30,13,0.0578,0.0133,0.28,0.003
2023-05-25,마포구,30,13,0.0591,0.0159,0.33,0.0033
2023-05-25,서대문구,28,9,0.0523,0.0148,0.32,0.0026
2023-05-25,서초구,43,14,0.0548,0.0124,0.3,0.0033
2023-05-25,성동구,35,13,0.0554,0.0161,0.29,0.0032
2023-05-25,성북구,33,14,0.0511,0.0164,0.36,0.0026
2023-05-25,송파구,41,16,0.0556,0.0184,0.37,0.0032
2023-05-25,양천구,31,14,0.0509,0.0158,0.34,0.0031
2023-05-25,영등포구,29,10,0.052,0.0184,0.33,0.0031
2023-05-25,용산구,36,16,0.0552,0.0178,0.36,0.0036
2023-05-25,은평구,33,15,0.0386,0.0175,,0.003
2023-05-25,종로구,31,10,0.0554,0.0163,0.37,0.0034
2023-05-25,중구,28,13,0.0521,0.0174,0.35,0.003
2023-05-25,중랑구,33,14,0.054,0.0149,0.31,0.0028
2023-05-24,평균,37,16,0.0401,0.0242,0.42,0.0035
2023-05-24,강남구,39,17,0.0437,0.0271,0.39,0.0039
2023-05-24,강동구,38,17,0.034,0.0233,0.36,0.0031
2023-05-24,강북구,41,17,0.0523,0.0157,0.39,0.003
2023-05-24,강서구,40,15,0.0477,0.0235,0.46,0.0045
2023-05-24,관악구,42,19,0.0451,0.0276,0.49,0.004
2023-05-24,광진구,40,16,0.0383,0.0259,,0.0033
2023-05-24,구로구,32,13,0.031,0.0202,0.37,0.0032
2023-05-24,금천구,30,15,0.0342,0.0218,0.42,0.0037
2023-05-24,노원구,40,20,0.0441,0.0208,0.4,0.0034
2023-05-24,도봉구,37,16,0.0462,0.0167,0.51,0.0035
2023-05-24,동대문구,40,17,0.0432,0.0231,0.42,0.004
2023-05-24,동작구,35,17,0.0517,0.0198,0.36,0.0036
2023-05-24,마포구,36,17,0.0458,0.0266,0.43,0.0044
2023-05-24,서대문구,35,14,0.044,0.0228,0.42,0.0034
2023-05-24,서초구,39,14,0.0356,0.0253,0.37,0.0032
2023-05-24,성동구,39,18,0.042,0.0263,0.37,0.0034
2023-05-24,성북구,38,16,0.0222,0.0272,0.46,0.0024
2023-05-24,송파구,42,19,0.0222,0.0337,0.4,0.0028
2023-05-24,양천구,37,18,0.0422,0.0253,0.45,0.0043
2023-05-24,영등포구,33,14,0.0413,0.0292,0.43,0.0039
2023-05-24,용산구,44,21,0.0406,0.0291,0.46,0.0041
2023-05-24,은평구,31,14,0.031,0.0171,,0.0027
2023-05-24,종로구,36,14,0.0441,0.0249,0.45,0.0039
2023-05-24,중구,34,15,0.0388,0.029,0.42,0.0037
2023-05-24,중랑구,38,18,0.0424,0.0224,0.36,0.0031
2023-05-23,평균,63,16,0.0361,0.0166,0.32,0.0026
2023-05-23,강남구,62,15,0.0345,0.0219,0.32,0.0032
2023-05-23,강동구,59,14,0.0284,0.0154,0.27,0.0024
2023-05-23,강북구,52,12,0.0411,0.0082,0.29,0.002
2023-05-23,강서구,79,16,0.042,0.017,0.38,0.0032
2023-05-23,관악구,70,18,0.037,0.0207,0.39,0.0028
2023-05-23,광진구,64,13,0.0345,0.0174,0.24,0.0023
2023-05-23,구로구,70,18,0.0309,0.0168,0.32,0.0025
2023-05-23,금천구,64,18,0.0354,0.0176,0.36,0.003
2023-05-23,노원구,48,12,0.0364,0.0117,0.29,0.0024
2023-05-23,도봉구,46,12,0.0377,0.0095,0.35,0.0027
2023-05-23,동대문구,78,15,0.0328,0.0152,0.32,0.0029
2023-05-23,동작구,62,19,0.0405,0.0158,0.29,0.0025
2023-05-23,마포구,61,16,0.0411,0.0176,0.34,0.003
2023-05-23,서대문구,52,13,0.0418,0.0111,0.27,0.0022
2023-05-23,서초구,73,22,0.0368,0.0203,0.29,0.003
2023-05-23,성동구,63,20,0.0356,0.0188,0.29,0.0027
2023-05-23,성북구,56,17,0.0364,0.0154,0.33,0.002
2023-05-23,송파구,78,19,0.0257,0.0273,0.37,0.0024
2023-05-23,양천구,84,20,0.0298,0.0193,0.39,0.0028
2023-05-23,영등포구,59,13,0.0357,0.0216,0.35,0.0027
2023-05-23,용산구,70,20,0.0357,0.0204,0.37,0.0031
2023-05-23,은평구,48,14,0.0401,0.0105,0.32,0.0025
2023-05-23,종로구,59,10,0.0397,0.0156,0.35,0.0028
2023-05-23,중구,51,13,0.0366,0.0174,0.32,0.0027
2023-05-23,중랑구,56,14,0.0373,0.0132,0.26,0.0022
2023-05-22,평균,124,30,0.0363,0.016,0.39,0.0028
2023-05-22,강남구,119,26,0.0376,0.0198,0.38,0.003
2023-05-22,강동구,106,24,0.028,0.0158,0.35,0.0025
2023-05-22,강북구,128,28,0.0407,0.0082,0.33,0.0021
2023-05-22,강서구,140,28,0.0399,0.0165,0.41,0.0039
2023-05-22,관악구,139,30,0.0379,0.0199,0.44,0.0029
2023-05-22,광진구,92,23,0.0264,0.0185,,0.0022
2023-05-22,구로구,157,36,0.0333,0.0137,0.35,0.0027
2023-05-22,금천구,119,28,0.0359,0.0172,0.4,0.0032
2023-05-22,노원구,116,26,0.0367,0.0128,0.35,0.0025
2023-05-22,도봉구,118,31,0.0356,0.0102,0.48,0.0028
2023-05-22,동대문구,130,29,0.0388,0.0146,0.39,0.0031
2023-05-22,동작구,124,35,0.0412,0.0157,0.35,0.0027
2023-05-22,마포구,106,27,0.0331,0.0156,0.4,0.003
2023-05-22,서대문구,123,33,0.0388,0.0139,0.41,0.0022
2023-05-22,서초구,140,40,0.0362,0.0167,0.37,0.0028
2023-05-22,성동구,120,34,0.0372,0.0178,0.35,0.0028
2023-05-22,성북구,135,39,0.0365,0.0158,0.4,0.0022
2023-05-22,송파구,125,30,0.0313,0.0222,0.39,0.0027
2023-05-22,양천구,126,28,0.0363,0.0174,0.42,0.003
2023-05-22,영등포구,114,22,0.0365,0.0202,0.4,0.0028
2023-05-22,용산구,141,34,0.0383,0.0186,0.42,0.0033
2023-05-22,은평구,130,35,0.0389,0.0112,0.45,0.0026
2023-05-22,종로구,124,21,0.0402,0.0148,0.41,0.0028
2023-05-22,중구,111,27,0.0368,0.0164,0.39,0.0028
2023-05-22,중랑구,115,28,0.0362,0.0157,0.35,0.0026
2023-05-21,평균,69,21,0.0464,0.0079,0.34,0.0026
2023-05-21,강남구,77,21,0.049,0.0091,0.3,0.0029
2023-05-21,강동구,79,21,0.0415,0.0072,0.29,0.0024
2023-05-21,강북구,95,26,0.05,0.0073,0.33,0.0023
2023-05-21,강서구,77,20,0.0507,0.0079,0.35,0.0026
2023-05-21,관악구,73,21,0.0481,0.0091,0.37,0.0031
2023-05-21,광진구,79,19,0.0473,0.0095,,0.0023
2023-05-21,구로구,75,18,0.042,0.0048,0.3,0.0026
2023-05-21,금천구,59,20,0.044,0.0086,0.34,0.0029
2023-05-21,노원구,92,25,0.0486,0.009,0.34,0.0026
2023-05-21,도봉구,35,16,0.0433,0.0047,0.48,0.0027
2023-05-21,동대문구,80,22,0.048,0.0076,0.35,0.003
2023-05-21,동작구,68,25,0.0508,0.0069,0.28,0.0024
2023-05-21,마포구,63,21,0.0479,0.0089,0.34,0.0027
2023-05-21,서대문구,82,24,0.0489,0.0088,0.39,0.0022
2023-05-21,서초구,79,24,0.0463,0.0053,0.31,0.0027
2023-05-21,성동구,71,25,0.0477,0.009,0.29,0.0024
2023-05-21,성북구,91,27,0.0452,0.0102,0.37,0.0021
2023-05-21,송파구,87,25,0.0509,0.0079,0.33,0.0023
2023-05-21,양천구,64,20,0.0457,0.008,0.35,0.0026
2023-05-21,영등포구,60,16,0.0476,0.0081,0.33,0.0024
2023-05-21,용산구,82,25,0.05,0.0079,0.36,0.003
2023-05-21,은평구,32,14,0.0453,0.006,0.4,0.0023
2023-05-21,종로구,19,10,0.0447,0.0056,0.3,0.0024
2023-05-21,중구,24,19,0.033,,0.3,0.003
2023-05-21,중랑구,75,21,0.0441,0.0117,0.32,0.0024
2023-05-20,평균,24,14,0.0449,0.0123,0.35,0.0027
2023-05-20,강남구,23,14,0.0455,0.0143,0.3,0.0031
2023-05-20,강동구,23,13,0.0383,0.0108,0.28,0.0024
2023-05-20,강북구,23,14,0.0473,0.0092,0.32,0.0023
2023-05-20,강서구,25,13,0.0495,0.0137,0.39,0.0031
2023-05-20,관악구,28,15,0.0494,0.0131,0.39,0.003
2023-05-20,광진구,23,13,0.0447,0.0125,,0.0022
2023-05-20,구로구,20,11,0.0432,0.0083,0.31,0.0028
2023-05-20,금천구,24,15,0.0462,0.0118,0.36,0.003
2023-05-20,노원구,24,15,0.0465,0.0108,0.34,0.0027
2023-05-20,도봉구,21,12,0.0443,0.009,0.5,0.0029
2023-05-20,동대문구,24,14,0.0467,0.0108,0.34,0.0031
2023-05-20,동작구,22,15,0.0489,0.0122,0.29,0.0026
2023-05-20,마포구,23,15,0.0479,0.012,0.35,0.0028
2023-05-20,서대문구,21,10,0.0481,0.0114,0.4,0.0026
2023-05-20,서초구,36,15,0.0439,0.0123,0.32,0.0028
2023-05-20,성동구,23,16,0.046,0.0126,0.28,0.0024
2023-05-20,성북구,24,13,0.0441,0.0136,0.36,0.0022
2023-05-20,송파구,27,17,0.0352,0.0157,0.35,0.0024
2023-05-20,양천구,23,15,0.0445,0.0137,0.38,0.003
2023-05-20,영등포구,22,11,0.0453,0.0149,0.35,0.0028
2023-05-20,용산구,27,19,0.0365,0.0154,0.36,0.0029
2023-05-20,은평구,23,14,0.0483,0.0099,0.43,0.0026
2023-05-20,종로구,22,11,0.0475,0.0113,0.35,0.0028
2023-05-20,중구,20,13,0.0411,0.0162,0.36,0.0028
2023-05-20,중랑구,22,14,0.0445,0.0129,0.29,0.0023
2023-05-19,평균,22,12,0.0435,0.011,0.31,0.0024
2023-05-19,강남구,22,13,0.0438,0.0119,0.28,0.0027
2023-05-19,강동구,19,11,0.0378,0.0069,0.25,0.0023
2023-05-19,강북구,21,12,0.0441,0.0068,0.29,0.002
2023-05-19,강서구,27,13,0.0459,0.015,0.37,0.0029
2023-05-19,관악구,28,12,0.0476,0.0153,0.37,0.0026
2023-05-19,광진구,21,10,0.044,0.0102,0.33,0.002
2023-05-19,구로구,19,9,0.0384,0.0079,0.29,
2023-05-19,금천구,22,14,0.0479,0.0079,0.32,0.0026
2023-05-19,노원구,21,13,0.0438,0.008,0.29,0.0023
2023-05-19,도봉구,21,14,0.0371,0.0065,,0.003
2023-05-19,동대문구,23,12,0.0436,0.01,0.32,0.0028
2023-05-19,동작구,23,14,0.0504,0.0116,0.27,0.0022
2023-05-19,마포구,22,14,0.0438,0.0142,0.33,0.0025
2023-05-19,서대문구,20,10,0.0476,0.0071,,0.0021
2023-05-19,서초구,24,12,0.0384,0.0119,,0.0027
2023-05-19,성동구,21,13,0.0463,0.0087,0.24,0.0027
2023-05-19,성북구,21,10,0.0403,0.0136,0.33,0.0019
2023-05-19,송파구,26,16,0.0448,0.0127,0.31,0.002
2023-05-19,양천구,24,14,0.0415,0.0152,0.37,0.0027
2023-05-19,영등포구,22,10,0.0439,0.0156,0.32,0.0024
2023-05-19,용산구,23,15,0.0459,0.0131,0.32,0.0027
2023-05-19,은평구,20,11,0.0447,0.0089,0.37,0.0022
2023-05-19,종로구,20,9,0.0449,0.01,0.34,0.0026
2023-05-19,중구,20,13,0.0396,0.0153,0.34,0.0026
2023-05-19,중랑구,20,12,0.0405,0.0112,0.26,0.002
2023-05-18,평균,34,18,0.0323,0.0132,0.34,0.0025
2023-05-18,강남구,33,17,0.0324,0.0161,0.3,0.003
2023-05-18,강동구,34,18,0.0268,0.0108,0.29,0.0024
2023-05-18,강북구,34,19,0.0397,0.0088,0.32,0.002
2023-05-18,강서구,40,20,0.0352,0.016,0.4,0.0026
2023-05-18,관악구,39,20,0.0266,0.013,0.36,0.0028
2023-05-18,광진구,33,17,0.0339,0.0146,0.42,0.002
2023-05-18,구로구,33,15,0.0319,0.009,0.28,0.0027
2023-05-18,금천구,32,18,0.0285,0.0112,0.35,0.0027
2023-05-18,노원구,34,19,0.0392,0.0108,0.32,0.0025
2023-05-18,도봉구,32,17,0.0376,0.0093,,0.003
2023-05-18,동대문구,37,19,0.0343,0.0119,0.34,0.003
2023-05-18,동작구,34,20,0.0347,0.0127,0.29,0.0024
2023-05-18,마포구,33,20,0.0336,0.0128,0.36,0.0026
2023-05-18,서대문구,28,14,0.0398,0.0085,0.35,0.0023
2023-05-18,서초구,32,18,0.0323,0.0171,0.29,0.0028
2023-05-18,성동구,32,18,0.0327,0.0135,0.29,0.0028
2023-05-18,성북구,34,17,0.0377,0.0146,0.35,0.0021
2023-05-18,송파구,38,21,0.0222,0.0212,0.35,0.0023
2023-05-18,양천구,34,19,0.0312,0.0148,0.37,0.0028
2023-05-18,영등포구,34,17,0.027,0.0187,0.37,0.0026
2023-05-18,용산구,35,21,0.0329,0.0142,0.36,0.0028
2023-05-18,은평구,31,18,0.0295,0.0078,0.5,0.0016
2023-05-18,종로구,32,15,0.0339,0.0123,0.37,0.0027
2023-05-18,중구,31,19,0.0324,0.0157,0.35,0.0026
2023-05-18,중랑구,34,17,0.0212,0.014,0.28,0.0021
2023-05-17,평균,35,14,0.0446,0.0126,0.37,0.0029
2023-05-17,강남구,33,15,0.0439,0.017,0.36,0.0034
2023-05-17,강동구,38,16,0.0347,0.0155,0.34,0.0027
2023-05-17,강북구,32,15,0.0486,0.0092,0.35,0.0024
2023-05-17,강서구,34,13,0.0522,0.0093,0.34,0.0028
2023-05-17,관악구,41,15,0.0446,0.0111,0.41,0.0033
2023-05-17,광진구,38,14,0.0417,0.0158,0.53,0.0024
2023-05-17,구로구,31,10,0.0429,0.0068,0.29,0.0031
2023-05-17,금천구,34,15,0.0421,0.0111,0.37,0.0033
2023-05-17,노원구,32,16,0.0465,0.0129,0.35,0.0028
2023-05-17,도봉구,32,13,0.0451,0.0105,0.57,0.0031
2023-05-17,동대문구,38,15,0.0456,0.0107,0.36,0.0034
2023-05-17,동작구,30,15,0.0444,0.0112,0.33,0.0029
2023-05-17,마포구,31,14,0.0432,0.0102,0.33,0.003
2023-05-17,서대문구,31,11,0.0493,0.006,0.31,0.0027
2023-05-17,서초구,61,14,0.0435,0.0155,0.31,0.0031
2023-05-17,성동구,34,14,0.042,0.017,0.33,0.0029
2023-05-17,성북구,39,14,0.0458,0.0137,0.37,0.0026
2023-05-17,송파구,45,18,0.0452,0.0257,0.41,0.0031
2023-05-17,양천구,29,14,0.0437,0.0097,0.34,0.0029
2023-05-17,영등포구,32,10,0.0502,0.0096,0.36,0.003
2023-05-17,용산구,37,19,0.0443,0.0135,0.38,0.0033
2023-05-17,은평구,33,13,0.0484,0.0098,0.46,0.0019
2023-05-17,종로구,32,12,0.0447,0.012,0.38,0.0031
2023-05-17,중구,29,16,0.0408,0.0162,0.36,0.0029
2023-05-17,중랑구,33,16,0.0427,0.0147,0.33,0.0025
2023-05-16,평균,56,31,0.0734,0.019,0.49,0.0033
2023-05-16,강남구,53,29,0.0721,0.0224,0.47,0.0038
2023-05-16,강동구,53,30,0.0576,0.0185,0.46,0.003
2023-05-16,강북구,58,32,0.0834,0.0144,0.48,0.0028
2023-05-16,강서구,61,32,0.0876,0.0156,0.47,0.0035
2023-05-16,관악구,62,32,0.0804,0.0189,0.52,0.0037
2023-05-16,광진구,55,30,0.0611,0.0221,0.73,0.0026
2023-05-16,구로구,44,27,0.064,0.008,0.3,0.003
2023-05-16,금천구,54,31,0.0722,0.018,0.47,0.0036
2023-05-16,노원구,55,35,0.0753,0.0193,0.48,0.0033
2023-05-16,도봉구,56,30,0.0775,0.0143,0.65,0.0034
2023-05-16,동대문구,58,33,0.0748,0.0189,0.49,0.0038
2023-05-16,동작구,52,29,0.0811,0.0146,0.43,0.0032
2023-05-16,마포구,52,34,0.0803,0.0166,0.48,0.0037
2023-05-16,서대문구,55,28,0.0812,0.0091,0.4,0.003
2023-05-16,서초구,65,32,0.0642,0.0217,0.44,0.0033
2023-05-16,성동구,53,29,0.0728,0.0214,0.43,0.0033
2023-05-16,성북구,62,31,0.0699,0.0216,0.48,0.0028
2023-05-16,송파구,60,34,0.058,0.041,0.55,0.0035
2023-05-16,양천구,52,32,0.0778,0.016,0.48,0.0034
2023-05-16,영등포구,52,27,0.072,0.0205,0.46,0.0033
2023-05-16,용산구,59,37,0.0755,0.0208,0.49,0.0037
2023-05-16,은평구,60,32,0.0806,0.0161,0.54,0.0023
2023-05-16,종로구,54,27,0.0768,0.02,0.51,0.0036
2023-05-16,중구,50,33,0.069,0.0254,0.48,0.0035
2023-05-16,중랑구,53,33,0.0706,0.0199,0.45,0.0029
2023-05-15,평균,36,20,0.0534,0.02,0.4,0.003
2023-05-15,강남구,35,20,0.0545,0.0233,0.38,0.0032
2023-05-15,강동구,34,21,0.0452,0.0184,0.35,0.0026
2023-05-15,강북구,36,20,0.0641,0.0133,0.4,0.0024
2023-05-15,강서구,41,21,0.0598,0.0207,0.49,0.0034
2023-05-15,관악구,39,21,0.0563,0.0233,0.47,0.0033
2023-05-15,광진구,28,15,0.0293,0.0224,,0.003
2023-05-15,구로구,39,18,0.0474,0.0165,0.34,0.0032
2023-05-15,금천구,34,20,0.0537,0.0169,0.43,0.0035
2023-05-15,노원구,35,22,0.0565,0.0178,0.41,0.0029
2023-05-15,도봉구,33,18,0.0594,0.0138,0.47,0.0031
2023-05-15,동대문구,36,21,0.0572,0.0181,0.4,0.0034
2023-05-15,동작구,35,19,0.0588,0.019,0.36,0.003
2023-05-15,마포구,34,22,0.0588,0.0186,0.43,0.0036
2023-05-15,서대문구,33,16,0.06,0.01,0.3,0.0027
2023-05-15,서초구,42,17,0.0395,0.0249,0.35,0.0029
2023-05-15,성동구,35,20,0.0551,0.0208,0.35,0.003
2023-05-15,성북구,39,20,0.0536,0.0206,0.39,0.0026
2023-05-15,송파구,41,23,0.0349,0.0421,0.44,0.0032
2023-05-15,양천구,35,21,0.054,0.0212,0.44,0.0032
2023-05-15,영등포구,35,18,0.0517,0.0241,0.41,0.003
2023-05-15,용산구,39,25,0.0555,0.0217,0.43,0.0033
2023-05-15,은평구,36,19,0.0605,0.0153,0.39,0.0021
2023-05-15,종로구,34,17,0.0591,0.0186,0.43,0.0032
2023-05-15,중구,31,21,0.0538,0.0214,0.4,0.0031
2023-05-15,중랑구,34,21,0.0559,0.0179,0.35,0.0025
2023-05-14,평균,22,13,0.0477,0.0128,0.33,0.0031
2023-05-14,강남구,23,12,0.0511,0.0153,0.33,0.0035
2023-05-14,강동구,21,13,0.0385,0.0112,0.29,0.0026
2023-05-14,강북구,21,11,0.0549,0.008,0.35,0.0023
2023-05-14,강서구,29,15,0.0485,0.0155,0.37,0.0041
2023-05-14,관악구,29,17,0.0376,0.021,0.44,0.0029
2023-05-14,광진구,22,13,0.0453,0.0148,,0.0029
2023-05-14,구로구,22,12,0.0397,0.011,0.29,0.0038
2023-05-14,금천구,23,14,0.0437,0.0123,0.35,0.0036
2023-05-14,노원구,23,14,0.0514,0.0116,0.34,0.0029
2023-05-14,도봉구,19,11,0.0517,0.0089,0.36,0.003
2023-05-14,동대문구,23,13,0.0525,0.0114,0.35,0.0033
2023-05-14,동작구,21,13,0.0511,0.0123,0.3,0.0029
2023-05-14,마포구,24,16,0.0456,0.0158,0.36,0.0036
2023-05-14,서대문구,18,8,0.0519,0.0066,0.26,0.0031
2023-05-14,서초구,23,11,0.0446,0.0125,0.29,0.0032
2023-05-14,성동구,23,12,0.0506,0.0139,0.3,0.0027
2023-05-14,성북구,22,11,0.0481,0.0149,0.33,0.0026
2023-05-14,송파구,26,13,0.0503,0.015,0.36,0.0027
2023-05-14,양천구,25,16,0.0459,0.0139,0.37,0.0038
2023-05-14,영등포구,25,12,0.0453,0.0152,0.35,0.0032
2023-05-14,용산구,24,15,0.052,0.0137,0.37,0.0034
2023-05-14,은평구,12,5,0.0391,0.0086,0.26,0.0017
2023-05-14,종로구,20,10,0.0536,0.0114,0.35,0.0032
2023-05-14,중구,18,12,0.0486,0.014,0.33,0.0029
2023-05-14,중랑구,22,14,0.0512,0.0123,0.29,0.0027
2023-05-13,평균,39,24,0.0525,0.0149,0.38,0.0032
2023-05-13,강남구,40,23,0.0555,0.0183,0.37,0.0037
2023-05-13,강동구,38,23,0.043,0.0156,0.35,0.0026
2023-05-13,강북구,34,20,0.0586,0.0096,0.38,0.0024
2023-05-13,강서구,46,25,0.055,0.0154,0.41,0.0041
2023-05-13,관악구,45,26,0.0547,0.0171,0.43,0.0037
2023-05-13,광진구,37,23,0.0474,0.0176,0.3,0.0029
2023-05-13,구로구,41,23,0.0452,0.0112,0.31,0.0036
2023-05-13,금천구,36,23,0.0492,0.0141,0.39,0.004
2023-05-13,노원구,34,22,0.0531,0.0147,0.38,0.0029
2023-05-13,도봉구,34,20,0.0562,0.0106,0.43,0.003
2023-05-13,동대문구,39,24,0.056,0.0138,0.4,0.0035
2023-05-13,동작구,37,24,0.0586,0.014,0.35,0.0033
2023-05-13,마포구,39,29,0.0499,0.018,0.4,0.0036
2023-05-13,서대문구,36,21,0.0545,0.0078,0.3,0.0029
2023-05-13,서초구,55,35,0.0453,0.0179,0.37,0.0035
2023-05-13,성동구,38,22,0.0554,0.0156,0.34,0.003
2023-05-13,성북구,38,21,0.051,0.0169,0.39,0.0024
2023-05-13,송파구,42,23,0.0536,0.0186,0.41,0.003
2023-05-13,양천구,40,26,0.0513,0.0143,0.4,0.0036
2023-05-13,영등포구,39,23,0.0488,0.0176,0.38,0.0036
2023-05-13,용산구,41,25,0.0557,0.0163,0.42,0.0037
2023-05-13,은평구,39,23,0.0519,0.0123,0.36,0.002
2023-05-13,종로구,39,21,0.0564,0.0143,0.42,0.0033
2023-05-13,중구,37,27,0.0526,0.0154,0.4,0.0032
2023-05-13,중랑구,37,23,0.0533,0.0151,0.35,0.0026
2023-05-12,평균,52,31,0.0442,0.0299,0.49,0.0044
2023-05-12,강남구,51,29,0.0508,0.0339,0.5,0.0052
2023-05-12,강동구,51,30,0.0371,0.0301,0.47,0.0034
2023-05-12,강북구,47,27,0.0536,0.0192,0.51,0.0032
2023-05-12,강서구,68,37,0.0356,0.033,0.53,0.0049
2023-05-12,관악구,52,29,0.049,0.031,0.52,0.0048
2023-05-12,광진구,51,30,0.0406,0.0324,0.34,0.0036
2023-05-12,구로구,54,26,0.0392,0.0245,0.37,0.0046
2023-05-12,금천구,45,30,0.0432,0.0263,0.47,0.0044
2023-05-12,노원구,49,33,0.0439,0.0289,0.53,0.004
2023-05-12,도봉구,47,27,0.0521,0.0206,0.47,0.0037
2023-05-12,동대문구,56,34,0.05,0.0296,0.54,0.005
2023-05-12,동작구,47,29,0.051,0.027,0.46,0.0041
2023-05-12,마포구,46,33,0.046,0.032,0.48,0.006
2023-05-12,서대문구,51,28,0.0457,0.0185,0.39,0.0044
2023-05-12,서초구,57,36,0.0321,0.0351,0.48,0.004
2023-05-12,성동구,51,28,0.0474,0.0311,0.46,0.0042
2023-05-12,성북구,58,30,0.0458,0.0316,0.53,0.0039
2023-05-12,송파구,61,35,0.0323,0.0444,0.58,0.0042
2023-05-12,양천구,52,37,0.0402,0.0289,0.52,0.0048
2023-05-12,영등포구,46,24,0.0452,0.0323,0.45,0.0054
2023-05-12,용산구,54,32,0.0481,0.0328,0.54,0.0052
2023-05-12,은평구,52,29,0.05,0.0243,0.41,0.0034
