date,name,PM10,PM2.5,O3,NO2,CO,SO2
2023-02-11,성동구,44,29,0.0114,0.0349,0.48,0.0023
2023-02-11,성북구,49,34,0.0112,0.044,0.69,0.0027
2023-02-11,송파구,43,33,0.0076,0.0453,0.73,0.0026
2023-02-11,양천구,50,41,0.009,0.04,0.68,0.0034
2023-02-11,영등포구,44,34,0.0109,0.0435,0.68,0.0029
2023-02-11,용산구,41,34,0.0127,0.0399,0.73,0.0028
2023-02-11,은평구,40,31,0.017,0.0331,0.56,0.0017
2023-02-11,종로구,42,34,0.0161,0.0359,0.67,0.0028
2023-02-11,중구,,,,,,
2023-02-11,중랑구,42,33,0.0146,0.0369,0.6,0.0025
2023-02-10,평균,22,17,0.0253,0.0212,0.41,0.0025
2023-02-10,강남구,23,16,0.0246,0.0253,0.39,0.003
2023-02-10,강동구,23,17,0.0236,0.017,0.35,0.0021
2023-02-10,강북구,24,18,0.0291,0.0149,0.43,0.0019
2023-02-10,강서구,24,18,0.0266,0.0224,0.45,0.003
2023-02-10,관악구,24,16,0.0214,0.0239,0.46,0.0023
2023-02-10,광진구,21,16,0.0269,0.0158,0.36,0.003
2023-02-10,구로구,22,14,0.0219,0.0195,0.37,0.0026
2023-02-10,금천구,22,19,0.0231,0.0337,0.45,0.0026
2023-02-10,노원구,24,19,0.0272,0.0166,0.42,0.0025
2023-02-10,도봉구,20,16,0.032,0.0142,0.39,0.0024
2023-02-10,동대문구,23,17,0.0289,0.0185,0.4,0.003
2023-02-10,동작구,23,18,0.025,0.0241,0.39,0.0021
2023-02-10,마포구,20,15,0.0235,0.024,0.42,0.0028
2023-02-10,서대문구,20,14,0.0277,0.0174,,
2023-02-10,서초구,21,15,0.024,0.0213,0.41,0.0024
2023-02-10,성동구,24,16,0.0262,0.0199,0.3,0.0025
2023-02-10,성북구,23,16,0.0259,0.0225,0.37,0.0025
2023-02-10,송파구,24,18,0.0214,0.0267,0.48,0.0022
2023-02-10,양천구,24,18,0.0208,0.0232,0.43,0.0033
2023-02-10,영등포구,22,15,0.0237,0.0244,0.43,0.0026
2023-02-10,용산구,24,19,0.0238,0.021,0.44,0.0026
2023-02-10,은평구,19,13,0.0246,0.0217,0.38,0.0016
2023-02-10,종로구,21,17,0.0279,0.0187,0.44,0.0024
2023-02-10,중구,,,,,,
2023-02-10,중랑구,22,17,0.027,0.0222,0.38,0.0024
2023-02-09,평균,36,23,0.022,0.0281,0.49,0.0031
2023-02-09,강남구,36,22,0.0206,0.0321,0.47,0.0035
2023-02-09,강동구,37,25,0.0192,0.0232,0.45,0.0026
2023-02-09,강북구,34,23,0.0235,0.0259,0.57,0.0024
2023-02-09,강서구,42,25,0.023,0.0301,0.62,0.0039
2023-02-09,관악구,41,24,0.0178,0.0325,0.59,0.0031
2023-02-09,광진구,32,21,0.0221,0.0233,,0.003
2023-02-09,구로구,39,22,0.0199,0.0268,0.4,0.0032
2023-02-09,금천구,35,26,0.0247,0.0272,0.53,0.0031
2023-02-09,노원구,35,25,0.0247,0.0256,0.54,0.0035
2023-02-09,도봉구,30,20,0.0265,0.0235,0.39,0.0028
2023-02-09,동대문구,36,22,0.022,0.0288,0.54,0.0038
2023-02-09,동작구,40,28,0.0206,0.0334,0.52,0.0028
2023-02-09,마포구,34,24,0.0213,0.0299,0.55,0.0035
2023-02-09,서대문구,30,18,0.0176,0.0328,,
2023-02-09,서초구,40,22,0.0178,0.0336,0.52,0.0028
2023-02-09,성동구,37,20,0.027,0.0221,0.35,0.0031
2023-02-09,성북구,37,23,0.0207,0.0319,0.45,0.0032
2023-02-09,송파구,39,25,0.0218,0.0311,0.55,0.0028
2023-02-09,양천구,39,28,0.0189,0.0285,0.53,0.0033
2023-02-09,영등포구,39,26,0.02,0.0327,0.55,0.0032
2023-02-09,용산구,40,26,0.0204,0.0273,0.45,0.0031
2023-02-09,은평구,29,16,0.0266,0.0246,0.33,0.002
2023-02-09,종로구,33,23,0.0225,0.0281,0.55,0.0032
2023-02-09,중구,,,,,,
2023-02-09,중랑구,33,22,0.0291,0.0205,0.43,0.0029
2023-02-08,평균,67,48,0.0215,0.0305,0.71,0.0032
2023-02-08,강남구,70,47,0.0231,0.0341,0.67,0.0035
2023-02-08,강동구,72,51,0.0156,0.031,0.71,0.003
2023-02-08,강북구,64,48,0.0297,0.019,0.68,0.0025
2023-02-08,강서구,75,48,0.0231,0.0295,0.68,0.0043
2023-02-08,관악구,75,47,0.0156,0.0356,0.78,0.0031
2023-02-08,광진구,64,49,0.0173,0.0335,1.34,0.0035
2023-02-08,구로구,70,46,0.0199,0.027,0.52,0.0036
2023-02-08,금천구,63,51,0.0208,0.0315,0.69,0.0035
2023-02-08,노원구,70,54,0.0236,0.0336,0.72,0.0034
2023-02-08,도봉구,62,45,0.0284,0.0237,0.8,0.003
2023-02-08,동대문구,65,48,0.0238,0.0277,0.7,0.0036
2023-02-08,동작구,66,54,0.023,0.0316,0.62,0.003
2023-02-08,마포구,59,48,0.0197,0.0312,0.69,0.0037
2023-02-08,서대문구,57,40,0.0268,0.0254,,
2023-02-08,서초구,69,50,0.0181,0.0355,0.67,0.0029
2023-02-08,성동구,73,43,0.0211,0.0288,0.52,0.0028
2023-02-08,성북구,66,47,0.017,0.0398,0.91,0.0035
2023-02-08,송파구,68,48,0.0164,0.0385,0.8,0.0031
2023-02-08,양천구,70,55,0.0198,0.0288,0.65,0.0033
2023-02-08,영등포구,64,46,0.0208,0.0332,0.68,0.0035
2023-02-08,용산구,72,51,0.0224,0.0252,0.64,0.0031
2023-02-08,은평구,57,40,0.025,0.0249,0.51,0.0021
2023-02-08,종로구,66,52,0.0246,0.0259,0.71,0.0032
2023-02-08,중구,,,,,,
2023-02-08,중랑구,68,51,0.02,0.0367,0.75,0.0029
2023-02-07,평균,79,60,0.0153,0.0447,0.82,0.0031
2023-02-07,강남구,82,58,0.0138,0.051,0.76,0.0034
2023-02-07,강동구,86,62,0.0102,0.0401,0.72,0.0027
2023-02-07,강북구,73,55,0.0263,0.0281,0.75,0.0024
2023-02-07,강서구,86,60,0.0168,0.0458,0.79,0.004
2023-02-07,관악구,89,60,0.0109,0.0573,1.01,0.0031
2023-02-07,광진구,76,61,0.0096,0.0447,1.04,0.0035
2023-02-07,구로구,88,65,0.0116,0.0444,0.67,0.0033
2023-02-07,금천구,84,69,0.0108,0.0502,0.85,0.0032
2023-02-07,노원구,80,64,0.0118,0.0522,0.91,0.0035
2023-02-07,도봉구,73,55,0.028,0.0303,1.01,0.003
2023-02-07,동대문구,78,61,0.0171,0.0439,0.8,0.0037
2023-02-07,동작구,84,71,0.0121,0.0563,0.9,0.0029
2023-02-07,마포구,67,59,0.0131,0.0425,0.79,0.0033
2023-02-07,서대문구,71,53,0.0319,0.0288,,
2023-02-07,서초구,86,68,0.0103,0.054,0.83,0.0028
2023-02-07,성동구,88,54,0.0099,0.0452,0.63,0.0027
2023-02-07,성북구,77,56,0.0148,0.0482,1.01,0.0035
2023-02-07,송파구,81,60,0.0099,0.0544,0.92,0.0029
2023-02-07,양천구,89,72,0.0134,0.0421,0.8,0.0035
2023-02-07,영등포구,76,60,0.0142,0.0492,0.78,0.0035
2023-02-07,용산구,79,56,0.012,0.0408,0.73,0.0033
2023-02-07,은평구,67,50,0.0214,0.0384,0.6,0.002
2023-02-07,종로구,76,60,0.0199,0.0415,0.81,0.0033
2023-02-07,중구,,,,,,
2023-02-07,중랑구,71,54,0.0178,0.0432,0.67,0.0029
2023-02-06,평균,79,59,0.0162,0.0455,0.83,0.0033
2023-02-06,강남구,80,56,0.0163,0.0482,0.74,0.0036
2023-02-06,강동구,87,63,0.0134,0.0359,0.65,0.0027
2023-02-06,강북구,82,62,0.0249,0.0306,0.78,0.0025
2023-02-06,강서구,81,54,0.0167,0.0552,0.9,0.004
2023-02-06,관악구,82,55,0.0136,0.0532,0.93,0.0032
2023-02-06,광진구,75,59,0.0162,0.0378,0.93,0.0034
2023-02-06,구로구,85,60,0.0142,0.0449,0.66,0.0036
2023-02-06,금천구,72,59,0.0178,0.0422,0.75,0.0031
2023-02-06,노원구,86,68,0.0153,0.0528,0.9,0.0036
2023-02-06,도봉구,76,58,0.0235,0.0387,1.11,0.003
2023-02-06,동대문구,79,62,0.0153,0.0477,0.83,0.0037
2023-02-06,동작구,79,65,0.0161,0.0509,0.79,0.003
2023-02-06,마포구,66,59,0.0138,0.0504,0.9,0.0039
2023-02-06,서대문구,,59,0.0097,0.0433,,
2023-02-06,서초구,83,63,0.0137,0.0509,0.81,0.003
2023-02-06,성동구,86,52,0.0149,0.0411,0.62,0.003
2023-02-06,성북구,82,59,0.0162,0.049,1.06,0.0038
2023-02-06,송파구,76,54,0.0136,0.0499,0.91,0.0033
2023-02-06,양천구,86,69,0.0121,0.0486,0.81,0.0036
2023-02-06,영등포구,76,58,0.0162,0.0526,0.82,0.004
2023-02-06,용산구,75,54,0.0175,0.0383,0.69,0.0034
2023-02-06,은평구,70,52,0.0223,0.0385,0.84,0.0022
2023-02-06,종로구,78,62,0.0158,0.0485,0.91,0.0035
2023-02-06,중구,,,,,,
2023-02-06,중랑구,77,61,0.0185,0.0427,0.69,0.003
2023-02-05,평균,66,50,0.0207,0.0374,0.77,0.0034
2023-02-05,강남구,64,45,0.0226,0.0367,0.68,0.0037
2023-02-05,강동구,,50,0.017,0.0307,0.64,0.0029
2023-02-05,강북구,71,55,0.0251,0.0288,0.76,0.0026
2023-02-05,강서구,73,49,0.0214,0.0454,0.82,0.0041
2023-02-05,관악구,73,49,0.019,0.0425,0.85,0.0035
2023-02-05,광진구,59,45,0.0187,0.0325,0.79,0.0033
2023-02-05,구로구,73,51,0.0186,0.0362,0.6,0.004
2023-02-05,금천구,62,51,0.0245,0.0317,0.69,0.0033
2023-02-05,노원구,74,60,0.0173,0.0475,0.89,0.0037
2023-02-05,도봉구,64,50,0.0242,0.0343,1.01,0.003
2023-02-05,동대문구,66,51,0.0217,0.039,0.79,0.0041
2023-02-05,동작구,66,54,0.0233,0.038,0.69,0.0031
2023-02-05,마포구,57,50,0.0181,0.0423,0.81,0.004
2023-02-05,서대문구,,53,0.0222,0.0347,,
2023-02-05,서초구,65,53,0.0194,0.037,0.73,0.003
2023-02-05,성동구,66,40,0.0188,0.0355,0.57,0.0027
2023-02-05,성북구,70,50,0.0177,0.0442,0.98,0.004
2023-02-05,송파구,62,44,0.0183,0.0413,0.77,0.0033
2023-02-05,양천구,74,60,0.0188,0.0371,0.73,0.0034
2023-02-05,영등포구,63,48,0.0221,0.0399,0.74,0.0039
2023-02-05,용산구,64,47,0.021,0.0318,0.66,0.0034
2023-02-05,은평구,64,46,0.0263,0.0326,1.04,0.0026
2023-02-05,종로구,65,52,0.0215,0.038,0.79,0.0035
2023-02-05,중구,,,,,,
2023-02-05,중랑구,66,51,0.0196,0.0409,0.68,0.0032
2023-02-04,평균,40,26,0.0191,0.0309,0.58,0.0033
2023-02-04,강남구,38,23,0.0234,0.0297,0.51,0.0036
2023-02-04,강동구,,29,0.0139,0.0298,0.54,0.003
2023-02-04,강북구,39,26,0.0254,0.0218,0.59,0.0027
2023-02-04,강서구,47,27,0.0174,0.0361,0.63,0.0039
2023-02-04,관악구,43,26,0.0178,0.034,0.63,0.0035
2023-02-04,광진구,38,24,0.0186,0.0286,0.53,0.0033
2023-02-04,구로구,46,28,0.0156,0.0311,0.45,0.0038
2023-02-04,금천구,37,28,0.0199,0.0285,0.55,0.0034
2023-02-04,노원구,43,30,0.0142,0.0405,0.71,0.0039
2023-02-04,도봉구,34,22,0.0282,0.022,0.68,0.0029
2023-02-04,동대문구,38,24,0.0205,0.0308,0.58,0.0038
2023-02-04,동작구,40,28,0.0226,0.0288,0.49,0.0032
2023-02-04,마포구,34,25,0.0161,0.0328,0.58,0.0036
2023-02-04,서대문구,,25,0.0219,0.0275,,
2023-02-04,서초구,42,25,0.0185,0.0316,0.52,0.0031
2023-02-04,성동구,41,21,0.02,0.0281,0.42,0.0028
2023-02-04,성북구,40,26,0.0174,0.0352,0.73,0.0039
2023-02-04,송파구,39,24,0.0164,0.0362,0.61,0.0032
2023-02-04,양천구,43,33,0.0138,0.0331,0.59,0.0032
2023-02-04,영등포구,41,27,0.0176,0.0343,0.58,0.0035
2023-02-04,용산구,42,26,0.0224,0.0233,0.51,0.0033
2023-02-04,은평구,37,21,0.0186,0.0315,0.83,0.0025
2023-02-04,종로구,37,26,0.021,0.0295,0.6,0.0033
2023-02-04,중구,,,,,,
2023-02-04,중랑구,39,27,0.0168,0.0356,0.56,0.0032
2023-02-03,평균,40,19,0.0176,0.0249,0.5,0.0031
2023-02-03,강남구,38,18,0.0177,0.0292,0.46,0.0034
2023-02-03,강동구,40,21,0.0142,0.0237,0.42,0.0028
2023-02-03,강북구,39,20,0.0239,0.0169,0.51,0.0024
2023-02-03,강서구,47,19,0.0181,0.0254,0.49,0.0039
2023-02-03,관악구,41,20,0.0132,0.0318,0.57,0.0032
2023-02-03,광진구,36,18,0.0178,0.0237,0.42,0.0031
2023-02-03,구로구,43,17,0.0137,0.025,0.38,0.0035
2023-02-03,금천구,35,21,0.015,0.0281,0.52,0.0033
2023-02-03,노원구,42,23,0.0213,0.0217,0.49,0.0032
2023-02-03,도봉구,34,16,0.027,0.0163,0.56,0.0026
2023-02-03,동대문구,37,19,0.0214,0.0226,0.49,0.0036
2023-02-03,동작구,40,22,0.0165,0.028,0.46,0.0029
2023-02-03,마포구,34,19,0.0151,0.0257,0.5,0.0034
2023-02-03,서대문구,,15,0.0191,0.0204,,
2023-02-03,서초구,43,18,0.0131,0.0312,0.48,0.0029
2023-02-03,성동구,41,17,0.0174,0.0244,0.37,0.0027
2023-02-03,성북구,39,18,0.0194,0.0254,0.6,0.0036
2023-02-03,송파구,44,20,0.0147,0.0313,0.56,0.003
2023-02-03,양천구,44,24,0.0131,0.0254,0.5,0.003
2023-02-03,영등포구,38,18,0.0138,0.0294,0.51,0.0031
2023-02-03,용산구,45,22,0.0176,0.0216,0.49,0.0031
2023-02-03,은평구,35,13,0.0186,0.022,0.73,0.0022
2023-02-03,종로구,37,20,0.0208,0.0226,0.51,0.0031
2023-02-03,중구,,,,,,
2023-02-03,중랑구,37,19,0.0193,0.0255,0.45,0.0029
2023-02-02,평균,43,16,0.0207,0.0194,0.43,0.0027
2023-02-02,강남구,40,16,0.0208,0.0226,0.39,0.003
2023-02-02,강동구,43,18,0.0172,0.019,0.36,0.0024
2023-02-02,강북구,42,18,0.0281,0.0113,0.4,0.0022
2023-02-02,강서구,50,15,0.021,0.0186,0.43,0.0031
2023-02-02,관악구,42,15,0.0185,0.0209,0.46,0.0026
2023-02-02,광진구,39,16,0.0201,0.0201,0.37,0.0031
2023-02-02,구로구,46,12,0.0188,0.0161,0.32,0.003
2023-02-02,금천구,37,18,0.0179,0.0256,0.48,0.003
2023-02-02,노원구,44,20,0.0268,0.0129,0.39,0.0028
2023-02-02,도봉구,36,14,0.0286,0.0131,0.51,0.0025
2023-02-02,동대문구,39,17,0.0216,0.0198,0.43,0.0031
2023-02-02,동작구,45,19,0.021,0.0198,0.38,0.0025
2023-02-02,마포구,36,16,0.0188,0.0191,0.43,0.0027
2023-02-02,서대문구,45,13,0.0226,0.0159,0.38,0.0026
2023-02-02,서초구,48,13,0.0189,0.0214,0.4,0.0026
2023-02-02,성동구,42,16,0.0175,0.0228,0.32,0.0023
2023-02-02,성북구,41,16,0.0203,0.0226,0.54,0.0032
2023-02-02,송파구,50,18,0.0165,0.0273,0.5,0.0025
2023-02-02,양천구,48,19,0.0155,0.0196,0.44,0.0027
2023-02-02,영등포구,40,14,0.0196,0.0195,0.43,0.0025
2023-02-02,용산구,51,19,0.0223,0.0156,0.45,0.0027
2023-02-02,은평구,40,12,0.0219,0.0191,0.69,0.002
2023-02-02,종로구,40,17,0.0223,0.0185,0.44,0.0027
2023-02-02,중구,,,,,,
2023-02-02,중랑구,41,17,0.019,0.0239,0.42,0.0026
2023-02-01,평균,65,35,0.028,0.0211,0.55,0.0028
2023-02-01,강남구,62,33,0.0297,0.0231,0.49,0.003
2023-02-01,강동구,68,38,0.0259,0.0186,0.47,0.0025
2023-02-01,강북구,71,40,0.0326,0.0135,0.55,0.0023
2023-02-01,강서구,65,28,0.03,0.0191,0.49,0.0029
2023-02-01,관악구,65,31,0.0239,0.0235,0.56,0.0026
2023-02-01,광진구,61,35,0.0272,0.021,0.44,0.0034
2023-02-01,구로구,69,33,0.0248,0.0175,0.39,0.0028
2023-02-01,금천구,59,38,0.0262,0.0272,0.55,0.0028
2023-02-01,노원구,69,42,0.0273,0.0231,0.57,0.0029
2023-02-01,도봉구,63,36,0.0362,0.0146,0.73,0.0027
2023-02-01,동대문구,62,38,0.0305,0.0195,0.55,0.0032
2023-02-01,동작구,72,43,0.0296,0.0226,0.52,0.0025
2023-02-01,마포구,50,30,0.027,0.019,0.5,0.0028
2023-02-01,서대문구,60,33,0.0276,0.0181,0.53,0.0025
2023-02-01,서초구,65,35,0.0269,0.0199,0.5,0.0025
2023-02-01,성동구,84,42,0.0252,0.0298,0.59,0.0027
2023-02-01,성북구,65,36,0.0268,0.0247,0.67,0.0033
2023-02-01,송파구,70,35,0.0241,0.0289,0.63,0.0025
2023-02-01,양천구,66,34,0.0236,0.0211,0.51,0.0031
2023-02-01,영등포구,56,30,0.0264,0.0228,0.52,0.003
2023-02-01,용산구,68,32,0.0304,0.0165,0.5,0.0027
2023-02-01,은평구,60,31,0.0312,0.017,0.85,0.0019
2023-02-01,종로구,62,37,0.03,0.0193,0.56,0.0028
2023-02-01,중구,,,,,,
2023-02-01,중랑구,63,37,0.0282,0.0251,0.54,0.003
2023-01-31,평균,38,16,0.0177,0.0326,0.52,0.0032
2023-01-31,강남구,37,16,0.0189,0.0335,0.46,0.0034
2023-01-31,강동구,39,18,0.0169,0.0256,0.43,0.0026
2023-01-31,강북구,40,18,0.0185,0.0298,0.55,0.0025
2023-01-31,강서구,41,14,0.0137,0.0381,0.59,0.0036
2023-01-31,관악구,37,13,0.0151,0.0375,0.57,0.0031
2023-01-31,광진구,37,16,0.0161,0.0295,0.4,0.0032
2023-01-31,구로구,40,12,0.015,0.0303,0.39,0.0033
2023-01-31,금천구,30,14,0.0332,0.0263,0.39,0.0032
2023-01-31,노원구,42,20,0.0163,0.0372,0.58,0.0036
2023-01-31,도봉구,37,16,0.0195,0.0306,0.69,0.0027
2023-01-31,동대문구,39,19,0.0172,0.0348,0.55,0.0037
2023-01-31,동작구,35,15,0.0229,0.0307,0.44,0.0028
2023-01-31,마포구,33,16,0.0154,0.0331,0.55,0.0034
2023-01-31,서대문구,38,14,0.0179,0.031,0.52,0.0037
2023-01-31,서초구,42,15,0.0165,0.0345,0.51,0.0029
2023-01-31,성동구,40,15,0.016,0.0353,0.49,0.0035
2023-01-31,성북구,43,19,0.0147,0.0371,0.65,0.0036
2023-01-31,송파구,39,16,0.0197,0.0319,0.52,0.0031
2023-01-31,양천구,40,16,0.0129,0.0338,0.52,0.0034
2023-01-31,영등포구,35,14,0.0148,0.0368,0.42,0.0036
2023-01-31,용산구,44,18,0.0198,0.0261,0.42,0.0031
2023-01-31,은평구,35,11,0.0227,0.0261,0.72,0.0024
2023-01-31,종로구,38,19,0.0162,0.0366,0.63,0.0035
2023-01-31,중구,,,,,,
2023-01-31,중랑구,37,17,0.0156,0.0363,0.47,0.003
2023-01-30,평균,43,16,0.019,0.0254,0.51,0.0032
2023-01-30,강남구,40,15,0.0212,0.0259,0.44,0.0033
2023-01-30,강동구,44,18,0.0166,0.0204,0.46,0.0027
2023-01-30,강북구,42,15,0.0287,0.0128,0.47,0.0026
2023-01-30,강서구,51,17,0.0177,0.0292,0.52,0.0038
2023-01-30,관악구,43,16,0.0155,0.0316,0.56,0.003
2023-01-30,광진구,41,16,0.0195,0.0224,0.38,0.0031
2023-01-30,구로구,47,13,0.0155,0.0253,0.36,0.0034
2023-01-30,금천구,35,17,0.0191,0.0246,0.49,0.0032
2023-01-30,노원구,45,20,0.018,0.0314,0.63,0.0036
2023-01-30,도봉구,39,13,0.0304,0.0141,0.55,0.0027
2023-01-30,동대문구,41,17,0.0226,0.0222,0.48,0.0035
2023-01-30,동작구,43,18,0.0205,0.0274,0.46,0.0029
2023-01-30,마포구,37,17,0.0132,0.029,0.53,0.0034
2023-01-30,서대문구,45,16,0.0176,0.0259,0.77,0.0056
2023-01-30,서초구,44,12,0.0177,0.0268,0.47,0.0029
2023-01-30,성동구,43,14,0.0206,0.0243,0.42,0.0032
2023-01-30,성북구,43,16,0.0186,0.0292,0.6,0.0038
2023-01-30,송파구,49,17,0.0169,0.0304,0.55,0.0029
2023-01-30,양천구,46,18,0.0128,0.0291,0.52,0.0029
2023-01-30,영등포구,39,15,0.0155,0.0298,0.38,0.0032
2023-01-30,용산구,52,20,0.0194,0.021,0.51,0.003
2023-01-30,은평구,42,12,0.0193,0.0242,0.72,0.0023
2023-01-30,종로구,43,18,0.0206,0.0246,0.55,0.0031
2023-01-30,중구,,,,,,
2023-01-30,중랑구,39,16,0.0193,0.0287,0.48,0.0029
2023-01-29,평균,46,15,0.0198,0.0225,0.51,0.0031
2023-01-29,강남구,42,14,0.0216,0.0212,0.45,0.003
2023-01-29,강동구,45,15,0.0183,0.0175,0.41,0.0025
2023-01-29,강북구,50,17,0.0228,0.0186,0.54,0.0026
2023-01-29,강서구,54,14,0.0204,0.0245,0.54,0.0037
2023-01-29,관악구,45,15,0.016,0.0287,0.59,0.0032
2023-01-29,광진구,43,15,0.0203,0.0194,0.39,0.0029
2023-01-29,구로구,53,13,0.017,0.022,0.4,0.0035
2023-01-29,금천구,37,14,0.0222,0.0221,0.5,0.0033
2023-01-29,노원구,51,19,0.0188,0.0253,0.58,0.0036
2023-01-29,도봉구,45,14,0.0257,0.0167,0.59,0.0026
2023-01-29,동대문구,45,17,0.0196,0.0233,0.52,0.0035
2023-01-29,동작구,46,16,0.0216,0.0238,0.47,0.0029
2023-01-29,마포구,39,15,0.018,0.0259,0.54,0.0035
2023-01-29,서대문구,47,14,0.0186,0.0232,0.59,0.0042
2023-01-29,서초구,46,12,0.0204,0.0209,0.48,0.0029
2023-01-29,성동구,45,13,0.02,0.0227,0.44,0.003
2023-01-29,성북구,50,17,0.0179,0.0264,0.61,0.0037
2023-01-29,송파구,46,15,0.02,0.0229,0.51,0.003
2023-01-29,양천구,50,16,0.0158,0.0238,0.51,0.0028
2023-01-29,영등포구,42,13,0.019,0.0231,0.35,0.0032
2023-01-29,용산구,55,17,0.0198,0.018,0.45,0.003
2023-01-29,은평구,46,11,0.0219,0.0201,0.67,0.0025
2023-01-29,종로구,45,17,0.0189,0.0249,0.57,0.0031
2023-01-29,중구,,,,,,
2023-01-29,중랑구,43,16,0.0196,0.0241,0.48,0.0027
2023-01-28,평균,38,12,0.0218,0.0182,0.41,0.003
2023-01-28,강남구,36,13,0.0236,0.0182,0.38,0.0031
2023-01-28,강동구,39,14,0.0201,0.0153,0.36,0.0027
2023-01-28,강북구,41,15,0.0262,0.0136,0.46,0.0027
2023-01-28,강서구,41,10,0.0222,0.019,0.43,0.0032
2023-01-28,관악구,34,11,0.0193,0.0206,0.45,0.003
2023-01-28,광진구,37,13,0.0223,0.0178,0.33,0.0028
2023-01-28,구로구,43,7,0.0191,0.0162,0.3,0.0032
2023-01-28,금천구,28,12,0.0209,0.0232,0.46,0.0033
2023-01-28,노원구,44,17,0.0211,0.0197,0.47,0.0032
2023-01-28,도봉구,36,10,0.0288,0.0119,0.45,0.0025
2023-01-28,동대문구,38,14,0.0241,0.0164,0.43,0.0036
2023-01-28,동작구,37,13,0.0234,0.0186,0.37,0.0028
2023-01-28,마포구,30,12,0.0196,0.0209,0.42,0.003
2023-01-28,서대문구,38,10,0.0208,0.0181,0.35,0.0032
2023-01-28,서초구,42,9,0.0217,0.0183,0.39,0.0029
2023-01-28,성동구,39,12,0.0221,0.0184,0.37,0.003
2023-01-28,성북구,41,12,0.0225,0.0189,0.47,0.0038
2023-01-28,송파구,40,14,0.0199,0.0219,0.48,0.0029
2023-01-28,양천구,38,14,0.0168,0.0206,0.43,0.0023
2023-01-28,영등포구,33,10,0.0198,0.0197,0.3,0.0028
2023-01-28,용산구,46,15,0.0233,0.0143,0.44,0.003
2023-01-28,은평구,37,8,0.0216,0.0179,0.55,0.0024
2023-01-28,종로구,38,14,0.023,0.0171,0.44,0.003
2023-01-28,중구,,,,,,
2023-01-28,중랑구,37,14,0.0216,0.0205,0.42,0.0027
2023-01-27,평균,39,19,0.024,0.0166,0.47,0.003
2023-01-27,강남구,40,20,0.0263,0.0164,0.44,0.0031
2023-01-27,강동구,40,22,0.0189,0.0172,0.43,0.0025
2023-01-27,강북구,40,22,0.0291,0.0106,0.49,0.0026
2023-01-27,강서구,45,19,0.0247,0.0169,0.47,0.0032
2023-01-27,관악구,39,19,0.0217,0.018,0.5,0.003
2023-01-27,광진구,37,20,0.0222,0.0182,0.42,0.003
